group	feature	value	hypothesis	seed	model	system	nt	nt_numeric	dna_type	modifier	modifier_plot	system_short	hypothesis_short	group_short	interaction	gene	metric	level	hypothesis_short_plot
gpa_ssDNA_30nt_gpc_seed10_model_2	ipSAE_C_DNA	0	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	C-DNA	NA	ipSAE	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	ipSAE_d0chn_C_DNA	0	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	C-DNA	NA	ipSAE_d0chn	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	ipSAE_d0dom_C_DNA	0	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	C-DNA	NA	ipSAE_d0dom	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	ipTM_af_ipSAE_15_C_DNA	0.11	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	C-DNA	NA	ipTM_af_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	ipTM_d0chn_ipSAE_15_C_DNA	0.031049	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	C-DNA	NA	ipTM_d0chn_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	pDockQ_ipSAE_15_C_DNA	0.0183	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	C-DNA	NA	pDockQ_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	pDockQ2_ipSAE_15_C_DNA	0.0081	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	C-DNA	NA	pDockQ2_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	LIS_ipSAE_15_C_DNA	0	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	C-DNA	NA	LIS_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	ipSAE_C_rep	NA	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	C-rep	NA	ipSAE	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	ipSAE_d0chn_C_rep	NA	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	C-rep	NA	ipSAE_d0chn	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	ipSAE_d0dom_C_rep	NA	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	C-rep	NA	ipSAE_d0dom	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	ipTM_af_ipSAE_15_C_rep	NA	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	C-rep	NA	ipTM_af_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	ipTM_d0chn_ipSAE_15_C_rep	NA	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	C-rep	NA	ipTM_d0chn_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	pDockQ_ipSAE_15_C_rep	NA	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	C-rep	NA	pDockQ_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	pDockQ2_ipSAE_15_C_rep	NA	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	C-rep	NA	pDockQ2_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	LIS_ipSAE_15_C_rep	NA	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	C-rep	NA	LIS_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	ipSAE_DNA_rep	NA	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	DNA-rep	NA	ipSAE	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	ipSAE_d0chn_DNA_rep	NA	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	DNA-rep	NA	ipSAE_d0chn	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	ipSAE_d0dom_DNA_rep	NA	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	DNA-rep	NA	ipSAE_d0dom	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	ipTM_af_ipSAE_15_DNA_rep	NA	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	DNA-rep	NA	ipTM_af_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	ipTM_d0chn_ipSAE_15_DNA_rep	NA	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	DNA-rep	NA	ipTM_d0chn_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	pDockQ_ipSAE_15_DNA_rep	NA	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	DNA-rep	NA	pDockQ_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	pDockQ2_ipSAE_15_DNA_rep	NA	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	DNA-rep	NA	pDockQ2_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	LIS_ipSAE_15_DNA_rep	NA	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	DNA-rep	NA	LIS_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	pTM_A	0.84	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	NA	A	pTM	chain	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	pTM_DNA	0.12	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	NA	DNA	pTM	chain	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	pTM_MG	NA	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	NA	MG	pTM	chain	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	pTM_C	0.53	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	NA	C	pTM	chain	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	pTM_rep	NA	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	NA	rep	pTM	chain	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	ipTM_A	0.54	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	NA	A	ipTM	chain	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	ipTM_DNA	0.17	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	NA	DNA	ipTM	chain	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	ipTM_MG	0.35	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	NA	MG	ipTM	chain	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	ipTM_C	0.2	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	NA	C	ipTM	chain	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	ipTM_rep	NA	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	NA	rep	ipTM	chain	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	ipTM_A_DNA	0.37	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	A-DNA	NA	ipTM	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	ipTM_A_MG	0.87	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	A-MG	NA	ipTM	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	ipTM_DNA_MG	0.04	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	DNA-MG	NA	ipTM	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	ipTM_A_C	0.37	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	A-C	NA	ipTM	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	ipTM_C_MG	0.14	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	C-MG	NA	ipTM	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	ipTM_A_rep	NA	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	A-rep	NA	ipTM	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	ipTM_C_DNA	0.1	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	C-DNA	NA	ipTM	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	ipTM_C_rep	NA	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	C-rep	NA	ipTM	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	ipTM_DNA_rep	NA	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	DNA-rep	NA	ipTM	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	ipTM_MG_rep	NA	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	MG-rep	NA	ipTM	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	ipSAE_A_DNA	0.023627	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	A-DNA	NA	ipSAE	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	ipSAE_d0chn_A_DNA	0.2901	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	A-DNA	NA	ipSAE_d0chn	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	ipSAE_d0dom_A_DNA	0.208076	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	A-DNA	NA	ipSAE_d0dom	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	ipTM_af_ipSAE_15_A_DNA	0.87	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	A-DNA	NA	ipTM_af_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	ipTM_d0chn_ipSAE_15_A_DNA	0.211744	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	A-DNA	NA	ipTM_d0chn_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	pDockQ_ipSAE_15_A_DNA	0.1202	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	A-DNA	NA	pDockQ_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	pDockQ2_ipSAE_15_A_DNA	0.0133	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	A-DNA	NA	pDockQ2_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	LIS_ipSAE_15_A_DNA	0	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	A-DNA	NA	LIS_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	ipSAE_A_C	0.00512	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	A-C	NA	ipSAE	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	ipSAE_d0chn_A_C	0.273562	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	A-C	NA	ipSAE_d0chn	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	ipSAE_d0dom_A_C	0.110622	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	A-C	NA	ipSAE_d0dom	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	ipTM_af_ipSAE_15_A_C	0.37	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	A-C	NA	ipTM_af_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	ipTM_d0chn_ipSAE_15_A_C	0.189452	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	A-C	NA	ipTM_d0chn_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	pDockQ_ipSAE_15_A_C	0.1132	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	A-C	NA	pDockQ_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	pDockQ2_ipSAE_15_A_C	0.0156	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	A-C	NA	pDockQ2_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	LIS_ipSAE_15_A_C	0	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	A-C	NA	LIS_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	ipSAE_A_rep	NA	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	A-rep	NA	ipSAE	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	ipSAE_d0chn_A_rep	NA	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	A-rep	NA	ipSAE_d0chn	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	ipSAE_d0dom_A_rep	NA	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	A-rep	NA	ipSAE_d0dom	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	ipTM_af_ipSAE_15_A_rep	NA	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	A-rep	NA	ipTM_af_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	ipTM_d0chn_ipSAE_15_A_rep	NA	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	A-rep	NA	ipTM_d0chn_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	pDockQ_ipSAE_15_A_rep	NA	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	A-rep	NA	pDockQ_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	pDockQ2_ipSAE_15_A_rep	NA	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	A-rep	NA	pDockQ2_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	LIS_ipSAE_15_A_rep	NA	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	A-rep	NA	LIS_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	ipSAE_C_DNA	0	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	C-DNA	NA	ipSAE	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	ipSAE_d0chn_C_DNA	0	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	C-DNA	NA	ipSAE_d0chn	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	ipSAE_d0dom_C_DNA	0	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	C-DNA	NA	ipSAE_d0dom	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	ipTM_af_ipSAE_15_C_DNA	0.14	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	C-DNA	NA	ipTM_af_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	ipTM_d0chn_ipSAE_15_C_DNA	0.030377	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	C-DNA	NA	ipTM_d0chn_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	pDockQ_ipSAE_15_C_DNA	0.0183	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	C-DNA	NA	pDockQ_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	pDockQ2_ipSAE_15_C_DNA	0.0079	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	C-DNA	NA	pDockQ2_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	LIS_ipSAE_15_C_DNA	0	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	C-DNA	NA	LIS_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	ipSAE_C_rep	NA	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	C-rep	NA	ipSAE	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	ipSAE_d0chn_C_rep	NA	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	C-rep	NA	ipSAE_d0chn	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	ipSAE_d0dom_C_rep	NA	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	C-rep	NA	ipSAE_d0dom	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	ipTM_af_ipSAE_15_C_rep	NA	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	C-rep	NA	ipTM_af_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	ipTM_d0chn_ipSAE_15_C_rep	NA	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	C-rep	NA	ipTM_d0chn_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	pDockQ_ipSAE_15_C_rep	NA	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	C-rep	NA	pDockQ_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	pDockQ2_ipSAE_15_C_rep	NA	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	C-rep	NA	pDockQ2_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	LIS_ipSAE_15_C_rep	NA	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	C-rep	NA	LIS_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	ipSAE_DNA_rep	NA	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	DNA-rep	NA	ipSAE	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	ipSAE_d0chn_DNA_rep	NA	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	DNA-rep	NA	ipSAE_d0chn	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	ipSAE_d0dom_DNA_rep	NA	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	DNA-rep	NA	ipSAE_d0dom	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	ipTM_af_ipSAE_15_DNA_rep	NA	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	DNA-rep	NA	ipTM_af_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	ipTM_d0chn_ipSAE_15_DNA_rep	NA	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	DNA-rep	NA	ipTM_d0chn_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_3	pDockQ_ipSAE_15_DNA_rep	NA	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	DNA-rep	NA	pDockQ_ipSAE_15	pair	A-C-DNA
