group	n_total_A_mut_interact_DNA	a_exposed_outcome_A_mut_interact_DNA	b_exposed_no_outcome_A_mut_interact_DNA	c_unexp_outcome_A_mut_interact_DNA	d_unexp_no_outcome_A_mut_interact_DNA	odds_ratio_A_mut_interact_DNA	conf_low_A_mut_interact_DNA	conf_high_A_mut_interact_DNA	log_or_ln_A_mut_interact_DNA	log_or_log10_A_mut_interact_DNA	log_conf_low_ln_A_mut_interact_DNA	log_conf_high_ln_A_mut_interact_DNA	log_conf_low_log10_A_mut_interact_DNA	log_conf_high_log10_A_mut_interact_DNA	p_value_A_mut_interact_DNA	p_value_adj_BH_A_mut_interact_DNA	hypothesis	seed	model	system	nt	nt_numeric	dna_type	modifier	modifier_plot	system_short	hypothesis_short	group_short	hypothesis_short_plot	iptm	ptm	ranking_score	has_clash	fraction_disordered	num_recycles	pTM_A	pTM_DNA	pTM_MG	pTM_C	pTM_rep	ipTM_A	ipTM_DNA	ipTM_MG	ipTM_C	ipTM_rep	ipTM_A_DNA	ipTM_A_MG	ipTM_DNA_MG	ipTM_A_C	ipTM_C_MG	ipTM_A_rep	ipTM_C_DNA	ipTM_C_rep	ipTM_DNA_rep	ipTM_MG_rep	ipSAE_A_DNA	ipSAE_d0chn_A_DNA	ipSAE_d0dom_A_DNA	ipTM_af_ipSAE_15_A_DNA	ipTM_d0chn_ipSAE_15_A_DNA	pDockQ_ipSAE_15_A_DNA	pDockQ2_ipSAE_15_A_DNA	LIS_ipSAE_15_A_DNA	ipSAE_A_C	ipSAE_d0chn_A_C	ipSAE_d0dom_A_C	ipTM_af_ipSAE_15_A_C	ipTM_d0chn_ipSAE_15_A_C	pDockQ_ipSAE_15_A_C	pDockQ2_ipSAE_15_A_C	LIS_ipSAE_15_A_C	ipSAE_A_rep	ipSAE_d0chn_A_rep	ipSAE_d0dom_A_rep	ipTM_af_ipSAE_15_A_rep	ipTM_d0chn_ipSAE_15_A_rep	pDockQ_ipSAE_15_A_rep	pDockQ2_ipSAE_15_A_rep	LIS_ipSAE_15_A_rep	ipSAE_C_DNA	ipSAE_d0chn_C_DNA	ipSAE_d0dom_C_DNA	ipTM_af_ipSAE_15_C_DNA	ipTM_d0chn_ipSAE_15_C_DNA	pDockQ_ipSAE_15_C_DNA	pDockQ2_ipSAE_15_C_DNA	LIS_ipSAE_15_C_DNA	ipSAE_C_rep	ipSAE_d0chn_C_rep	ipSAE_d0dom_C_rep	ipTM_af_ipSAE_15_C_rep	ipTM_d0chn_ipSAE_15_C_rep	pDockQ_ipSAE_15_C_rep	pDockQ2_ipSAE_15_C_rep	LIS_ipSAE_15_C_rep	ipSAE_DNA_rep	ipSAE_d0chn_DNA_rep	ipSAE_d0dom_DNA_rep	ipTM_af_ipSAE_15_DNA_rep	ipTM_d0chn_ipSAE_15_DNA_rep	pDockQ_ipSAE_15_DNA_rep	pDockQ2_ipSAE_15_DNA_rep	LIS_ipSAE_15_DNA_rep
gpa_ssDNA_30nt_2rep_seed9_model_2	4832	129	312	1016	3375	1.3733607934158587	1.096570451543581	1.7126930220521819	0.31726086969914624	0.1377846450341658	0.0921875381055154	0.5380669984096554	0.0400365390994711	0.23367952830355915	0.004773295608729297	0.005211021406909714	gpa_ssDNA_30nt_2rep	9	2	gpa	30nt	30	ssDNA	2rep	+ 2Rep	A	A-ssDNA-2rep	A-ssDNA-2rep-s9-m2	A-ssDNA-2rep	0.25	0.42	0.3	0	0.03	10	0.46	0.13	NA	NA	0.765	0.36	0.2	0.25	NA	0.16999999999999998	0.31	0.68	0.08	NA	NA	0.31	NA	NA	0.28	0.11	0.148372	0.399599	0.192825	0.68	0.206535	0.0382	0.0137	0.134	NA	NA	NA	NA	NA	NA	NA	NA	0.202951	0.677241	0.253145	0.31	0.264259	0.1013	0.0242	0.2435	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.017698	0.2737	0.017698	0.11	0.148766	0.089	0.0116	0
gpa_ssDNA_30nt_2rep_seed9_model_3	4832	29	99	1116	3588	0.9418074913218492	0.5967166034717816	1.4460761661297001	-0.05995438694455017	-0.026037859415910504	-0.5163129793480409	0.3688537960213556	-0.22423187786588178	0.16019116824114235	0.8337183927336264	0.8404419281588975	gpa_ssDNA_30nt_2rep	9	3	gpa	30nt	30	ssDNA	2rep	+ 2Rep	A	A-ssDNA-2rep	A-ssDNA-2rep-s9-m3	A-ssDNA-2rep	0.24	0.43	0.3	0	0.04	10	0.45	0.12	NA	NA	0.74	0.37	0.21	0.24	NA	0.195	0.27	0.68	0.05	NA	NA	0.3	NA	NA	0.28	0.11	0.053214	0.349175	0.155046	0.68	0.173586	0.0302	0.0192	0.0851	NA	NA	NA	NA	NA	NA	NA	NA	0.203758	0.673583	0.265769	0.3	0.256352	0.2042	0.0215	0.2548	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.023726	0.336693	0.089081	0.11	0.170302	0.1208	0.0131	0
gpa_ssDNA_30nt_2rep_seed9_model_4	4832	121	231	1024	3456	1.7675791537886911	1.3911120470924283	2.2376939006546746	0.569610900693188	0.24737887100299272	0.3301034611655271	0.805445826922624	0.1433621116413528	0.3498006781044972	2.4671929628080423e-6	2.994166217000051e-6	gpa_ssDNA_30nt_2rep	9	4	gpa	30nt	30	ssDNA	2rep	+ 2Rep	A	A-ssDNA-2rep	A-ssDNA-2rep-s9-m4	A-ssDNA-2rep	0.24	0.43	0.3	0	0.04	10	0.45	0.12	NA	NA	0.775	0.37	0.2	0.24	NA	0.175	0.3	0.68	0.06	NA	NA	0.3	NA	NA	0.28	0.1	0.089557	0.392615	0.188695	0.68	0.206765	0.034	0.0132	0.1313	NA	NA	NA	NA	NA	NA	NA	NA	0.154455	0.651824	0.223798	0.3	0.244926	0.1277	0.0187	0.176	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.021702	0.316647	0.052466	0.1	0.153324	0.104	0.0136	0
gpa_ssDNA_30nt_gpc_seed10_model_0	4832	398	517	747	3170	3.2659032026458266	2.793679197164972	3.8173799137585918	1.1835363562173988	0.5140033086370976	1.0273594357619409	1.3395643008401303	0.4461765338826492	0.5817653840094561	4.266091906606284e-50	1.5918253382859269e-49	gpa_ssDNA_30nt_gpc	10	0	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m0	A-C-DNA	0.38	0.76	0.49	0	0.07	10	0.84	0.15	NA	0.54	NA	0.55	0.23	0.33	0.17	NA	0.5	0.84	0.07	0.31	0.1	NA	0.1	NA	NA	NA	0.110422	0.325895	0.295498	0.84	0.303701	0.214	0.023	0.064	0.004669	0.256025	0.004669	0.31	0.15729	0.0951	0.0116	0	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0.1	0.030545	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gpa_ssDNA_30nt_gpc_seed10_model_1	4832	272	383	873	3304	2.687164862686864	2.25216765719961	3.203936440719531	0.9884866834217577	0.42929431204491597	0.811893155641137	1.1643801915310488	0.3526007173899638	0.505683892019386	6.276373691409409e-28	1.6176220854147963e-27	gpa_ssDNA_30nt_gpc	10	1	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m1	A-C-DNA	0.38	0.77	0.49	0	0.07	10	0.85	0.13	NA	0.53	NA	0.55	0.21	0.35	0.2	NA	0.45	0.85	0.07	0.35	0.12	NA	0.13	NA	NA	NA	0.042233	0.323204	0.292232	0.85	0.27428399999999997	0.15310000000000001	0.0189	0.0562	0.0053	0.281006	0.08881	0.35	0.181092	0.0966	0.0147	0	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0.12	0.035197	0.0188	0.0082	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gpa_ssDNA_30nt_gpc_seed10_model_2	4832	350	393	795	3294	3.6888121530669173	3.121418163907605	4.359621447459105	1.3053044964904112	0.5668865400292882	1.1382874382634842	1.4723852296142537	0.4943519532576196	0.6394487804573228	3.6536208410844946e-53	1.5481444241883453e-52	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	A-C-DNA	0.36	0.76	0.48	0	0.08	10	0.84	0.14	NA	0.53	NA	0.55	0.23	0.36	0.18	NA	0.47	0.85	0.12	0.34	0.11	NA	0.1	NA	NA	NA	0.067427	0.339123	0.303799	0.85	0.269074	0.1554	0.0176	0.0752	0.005079	0.272413	0.039382	0.34	0.172414	0.1097	0.0151	0	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0.11	0.031049	0.0183	0.0081	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gpa_ssDNA_30nt_gpc_seed10_model_3	4832	350	376	795	3311	3.8754320373441056	3.274975895083794	4.586210819070327	1.3546571500985274	0.5883201251585756	1.1863105087803707	1.523054153520925	0.5152081077871542	0.6614540145139659	3.253451608182733e-56	1.6599242898891494e-55	gpa_ssDNA_30nt_gpc	10	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m3	A-C-DNA	0.36	0.77	0.47	0	0.06	10	0.84	0.12	NA	0.53	NA	0.54	0.17	0.35	0.2	NA	0.37	0.87	0.04	0.37	0.14	NA	0.1	NA	NA	NA	0.023627	0.2901	0.208076	0.87	0.211744	0.1202	0.0133	0	0.00512	0.273562	0.110622	0.37	0.189452	0.1132	0.0156	0	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0.14	0.030377	0.0183	0.0079	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gpa_ssDNA_30nt_gpc_seed10_model_4	4832	381	447	764	3240	3.613493262851506	3.076209245562416	4.245003918442649	1.2846749673006677	0.5579272493379205	1.1236980745451373	1.4457427428353578	0.48801587310026207	0.627878095465068	2.3325330380587188e-55	1.1662665190293594e-54	gpa_ssDNA_30nt_gpc	10	4	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m4	A-C-DNA	0.34	0.76	0.45	0	0.06	10	0.84	0.12	NA	0.54	NA	0.51	0.17	0.32	0.17	NA	0.38	0.83	0.04	0.32	0.1	NA	0.08	NA	NA	NA	0.021418	0.269818	0.157736	0.83	0.203287	0.1503	0.0135	0	0.004897	0.264806	0.011474	0.32	0.163632	0.1079	0.0133	0	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0.1	0.02755	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gpa_ssDNA_30nt_gpc_seed1_model_0	4832	399	488	746	3199	3.5050258652015374	2.9939014989844464	4.10274587312087	1.254197899974742	0.5446912271736771	1.0965773859854444	1.4116564746958855	0.47623750771337076	0.6130746173034205	4.988660317408714e-55	2.3531416591550537e-54	gpa_ssDNA_30nt_gpc	1	0	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s1-m0	A-C-DNA	0.38	0.76	0.49	0	0.07	10	0.86	0.14	NA	0.53	NA	0.5	0.18	0.31	0.09	NA	0.44	0.83	0.07	0.21	0.02	NA	0.04	NA	NA	NA	0.100171	0.332032	0.288499	0.83	0.233502	0.2254	0.0175	0.0671	0	0	0	0.21	0.11577	0.1867	0.0098	0	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0.02	0.020616	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gpa_ssDNA_30nt_gpc_seed1_model_1	4832	309	284	836	3403	4.427154387700912	3.6908636848156404	5.311816124287092	1.4877570272555174	0.646124667349857	1.3058604915900986	1.6699337964182168	0.5671280056330477	0.7252430329281799	1.5577588103234953e-58	9.272373870973187e-58	gpa_ssDNA_30nt_gpc	1	1	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s1-m1	A-C-DNA	0.35	0.76	0.48	0	0.09	10	0.85	0.13	NA	0.53	NA	0.48	0.17	0.29	0.09	NA	0.42	0.8	0.04	0.21	0.03	NA	0.05	NA	NA	NA	0.056268	0.318804	0.279512	0.8	0.245728	0.1665	0.0173	0.0305	0	0	0	0.21	0.115543	0.08	0.0106	0	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0.03	0.021817	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gpa_ssDNA_30nt_gpc_seed1_model_2	4832	370	445	775	3242	3.4770910447401406	2.957305766011755	4.087707447234614	1.2461960375377072	0.541216062472324	1.0842786396542803	1.407984286552583	0.4708962300474183	0.6114798062562736	1.7268783417399068e-51	6.74561852242151e-51	gpa_ssDNA_30nt_gpc	1	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s1-m2	A-C-DNA	0.33	0.76	0.46	0	0.08	10	0.85	0.13	NA	0.55	NA	0.49	0.15	0.33	0.19	NA	0.34	0.81	0.03	0.32	0.17	NA	0.07	NA	NA	NA	0.020545	0.261666	0.125308	0.81	0.182461	0.1707	0.0124	0	0.004781	0.260349	0.027032	0.32	0.16254	0.2281	0.0145	0	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0.17	0.026417	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gpa_ssDNA_30nt_gpc_seed1_model_3	4832	301	406	844	3281	2.8812561339020606	2.4284060146596227	3.417029615619249	1.0582263566636567	0.4595818673036086	0.8872350810704581	1.2287716402361422	0.3853212998598842	0.5336487428737643	9.680881166975308e-34	2.630674230156334e-33	gpa_ssDNA_30nt_gpc	1	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s1-m3	A-C-DNA	0.3	0.76	0.43	0	0.07	10	0.85	0.14	NA	0.53	NA	0.5	0.16	0.32	0.12	NA	0.38	0.84	0.07	0.28	0.04	NA	0.04	NA	NA	NA	0.021084	0.266595	0.160407	0.84	0.20367	0.128	0.0133	0.0042	0	0	0	0.28	0.143799	0.2264	0.0115	0	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0.04	0.021932	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gpa_ssDNA_30nt_gpc_seed1_model_4	4832	402	561	743	3126	3.0142038958170776	2.583670420977984	3.515179349832536	1.10333574749052	0.4791726268217325	0.9492110317245133	1.2570905480953756	0.4122371132396486	0.545947488290556	9.848385875979994e-45	3.1565339346089724e-44	gpa_ssDNA_30nt_gpc	1	4	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s1-m4	A-C-DNA	0.28	0.76	0.41	0	0.07	10	0.86	0.13	NA	0.53	NA	0.49	0.17	0.31	0.1	NA	0.4	0.84	0.07	0.24	0.03	NA	0.04	NA	NA	NA	0.021438	0.269939	0.180345	0.84	0.209181	0.1766	0.0141	0	0	0	0	0.24	0.127418	0.1618	0.0105	0	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0.03	0.020301	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gpa_ssDNA_30nt_gpc_seed2_model_0	4832	147	302	998	3385	1.6507766649141316	1.3292526574906258	2.0436207942614852	0.5012458831737322	0.2176883211390739	0.2846168726409562	0.714723133731744	0.12360753724452787	0.31040031306829635	5.008352730203935e-6	5.990852548090831e-6	gpa_ssDNA_30nt_gpc	2	0	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s2-m0	A-C-DNA	0.4	0.76	0.52	0	0.1	10	0.83	0.14	NA	0.57	NA	0.54	0.18	0.35	0.24	NA	0.42	0.78	0.04	0.4	0.24	NA	0.09	NA	NA	NA	0.042713	0.366421	0.318554	0.78	0.263281	0.1568	0.026	0.0805	0.137482	0.302819	0.162851	0.4	0.219538	0.254	0.0207	0.0227	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0.24	0.028626	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gpa_ssDNA_30nt_gpc_seed2_model_1	4832	216	367	929	3320	2.1029934632877976	1.742107636207578	2.5346981052140287	0.7433617884360352	0.3228379227755026	0.5550956653891832	0.930074539305939	0.24107498440693617	0.40392624017927836	1.2575978789359746e-14	2.510273480012924e-14	gpa_ssDNA_30nt_gpc	2	1	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s2-m1	A-C-DNA	0.42	0.74	0.51	0	0.06	10	0.83	0.13	NA	0.55	NA	0.49	0.22	0.29	0.08	NA	0.52	0.75	0.11	0.19	0.02	NA	0.04	NA	NA	NA	0.247085	0.40858	0.37622	0.75	0.353455	0.1162	0.0283	0.1281	0	0	0	0.19	0.110864	0.0721	0.0102	0	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0.02	0.020718	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gpa_ssDNA_30nt_gpc_seed2_model_2	4832	257	296	888	3391	3.314755913063992	2.7486361176692404	3.9951566206244635	1.1983839898753408	0.5204515540040628	1.0111048314398376	1.3850827826110925	0.4391172489200391	0.6015338094671988	4.993174335259418e-36	1.3869928709053938e-35	gpa_ssDNA_30nt_gpc	2	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s2-m2	A-C-DNA	0.38	0.75	0.5	0	0.08	10	0.84	0.13	NA	0.54	NA	0.52	0.23	0.35	0.14	NA	0.47	0.84	0.14	0.26	0.07	NA	0.08	NA	NA	NA	0.151974	0.348942	0.314677	0.84	0.290636	0.1574	0.0206	0.08	0	0	0	0.26	0.136371	0.0897	0.0122	0	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0.07	0.027232	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gpa_ssDNA_30nt_gpc_seed2_model_3	4832	108	188	1037	3499	1.9381250136886743	1.4997204762407437	2.4950438004577142	0.6617210179354202	0.28738178664875574	0.40527874157016236	0.9143062843430627	0.17601032109661555	0.3970781740596577	3.1470401697728564e-7	4.014081849200072e-7	gpa_ssDNA_30nt_gpc	2	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s2-m3	A-C-DNA	0.32	0.74	0.45	0	0.1	10	0.83	0.13	NA	0.54	NA	0.5	0.17	0.31	0.14	NA	0.39	0.84	0.04	0.27	0.07	NA	0.07	NA	NA	NA	0.034074	0.367186	0.313354	0.84	0.239244	0.0791	0.0228	0.0655	0.004545	0.250877	0.004545	0.27	0.143189	0.0764	0.013	0	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0.07	0.026112	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gpa_ssDNA_30nt_gpc_seed2_model_4	4832	173	307	972	3380	1.9593079702591853	1.5949066490123676	2.401424940777691	0.6725913344979038	0.2921027051483839	0.46681520725904735	0.8760622864927912	0.20273526858112711	0.38046901682736495	1.2348372960133693e-10	1.8266823905523214e-10	gpa_ssDNA_30nt_gpc	2	4	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s2-m4	A-C-DNA	0.29	0.73	0.4	0	0.05	10	0.83	0.13	NA	0.55	NA	0.45	0.13	0.31	0.09	NA	0.31	0.84	0.04	0.19	0.04	NA	0.05	NA	NA	NA	0.021709	0.272681	0.136065	0.84	0.166444	0.1064	0.0131	0	0	0	0	0.19	0.108953	0.0554	0.0097	0	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0.04	0.02218	0.019	0.0083	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gpa_ssDNA_30nt_gpc_seed3_model_0	4832	310	459	835	3228	2.610123990704335	2.209632645410641	3.0818263118502633	0.9593977262232136	0.4166611384492684	0.7928262779168651	1.1255223796480616	0.34432007760718847	0.48880815873977	1.9115917724633796e-29	4.978103574123384e-29	gpa_ssDNA_30nt_gpc	3	0	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s3-m0	A-C-DNA	0.45	0.76	0.55	0	0.08	10	0.82	0.14	NA	0.54	NA	0.57	0.24	0.36	0.26	NA	0.46	0.81	0.11	0.45	0.16	NA	0.16	NA	NA	NA	0.044984	0.318947	0.277114	0.81	0.264668	0.1457	0.0157	0.0423	0.184863	0.32189	0.227438	0.45	0.26066	0.1416	0.0258	0.0511	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0.16	0.040704	0.0189	0.0083	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gpa_ssDNA_30nt_gpc_seed3_model_1	4832	128	217	1017	3470	2.0123265997248145	1.5865505851347261	2.5443137583406528	0.6992915649710337	0.30369846790840926	0.4615622162694753	0.9338609705541001	0.20045392358086844	0.40557066637646083	7.853420263790848e-9	1.0907528144153956e-8	gpa_ssDNA_30nt_gpc	3	1	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s3-m1	A-C-DNA	0.37	0.75	0.49	0	0.09	10	0.82	0.13	NA	0.54	NA	0.51	0.15	0.33	0.2	NA	0.33	0.83	0.04	0.38	0.13	NA	0.09	NA	NA	NA	0.025851	0.307108	0.231578	0.83	0.188077	0.094	0.0159	0.0287	0.008856	0.288998	0.153157	0.38	0.196325	0.1226	0.0187	0.0125	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0.13	0.028883	0.0184	0.0081	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gpa_ssDNA_30nt_gpc_seed3_model_2	4832	308	350	837	3337	3.507308347523334	2.944997884298155	4.175679663441798	1.2548488907384916	0.5449739488701435	1.0801080986985907	1.4292771386921264	0.46908498712381086	0.6207271744444592	4.6125762505904326e-45	1.4975896917501405e-44	gpa_ssDNA_30nt_gpc	3	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s3-m2	A-C-DNA	0.38	0.75	0.49	0	0.08	10	0.82	0.13	NA	0.54	NA	0.53	0.17	0.34	0.21	NA	0.39	0.84	0.04	0.38	0.15	NA	0.1	NA	NA	NA	0.023711	0.290615	0.222987	0.84	0.219756	0.1577	0.0154	0.0312	0.005095	0.272602	0.103274	0.38	0.194151	0.1332	0.0144	0.0042	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0.15	0.030412	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gpa_ssDNA_30nt_gpc_seed3_model_3	4832	410	444	735	3243	4.072897569316359	3.472875085922461	4.776797329394884	1.404354679643034	0.6099034880039786	1.2449828059174228	1.5637703071722118	0.5406891626743638	0.6791368153690447	1.492550552727075e-67	1.7768458961036608e-66	gpa_ssDNA_30nt_gpc	3	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s3-m3	A-C-DNA	0.34	0.74	0.46	0	0.08	10	0.82	0.12	NA	0.54	NA	0.51	0.19	0.34	0.16	NA	0.38	0.83	0.11	0.32	0.09	NA	0.08	NA	NA	NA	0.021708	0.272582	0.200908	0.83	0.214671	0.1334	0.0138	0	0.005005	0.269524	0.024762	0.32	0.169019	0.1157	0.0144	0	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0.09	0.027732	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gpa_ssDNA_30nt_gpc_seed3_model_4	4832	401	480	744	3207	3.5998828934935765	3.074324837176211	4.215243135142464	1.2809013153478483	0.5562883731181876	1.1230853120045778	1.4387072730980215	0.4877497537101801	0.6248226297805455	2.7554774276829217e-57	1.5308207931571786e-56	gpa_ssDNA_30nt_gpc	3	4	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s3-m4	A-C-DNA	0.33	0.74	0.44	0	0.06	10	0.82	0.12	NA	0.53	NA	0.5	0.16	0.33	0.17	NA	0.35	0.83	0.06	0.32	0.1	NA	0.08	NA	NA	NA	0.021504	0.270585	0.14817	0.83	0.196249	0.1109	0.0123	0	0.004971	0.268005	0.004971	0.32	0.161855	0.1108	0.0135	0	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0.1	0.027288	0.0183	0.008	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gpa_ssDNA_30nt_gpc_seed4_model_0	4832	466	430	679	3257	5.196086719844856	4.437610957138538	6.086160386589074	1.6479057884005777	0.7156763905987986	1.4901161589145147	1.8060174044941266	0.6471492252114428	0.7843433929930324	1.1167524420910421e-95	2.791881105227605e-93	gpa_ssDNA_30nt_gpc	4	0	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s4-m0	A-C-DNA	0.47	0.76	0.57	0	0.09	10	0.82	0.13	NA	0.54	NA	0.58	0.22	0.38	0.27	NA	0.43	0.84	0.09	0.47	0.2	NA	0.14	NA	NA	NA	0.024111	0.294066	0.242037	0.84	0.24126	0.158	0.0158	0.0422	0.226702	0.324525	0.253871	0.47	0.27388	0.149	0.025	0.0529	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0.2	0.039847	0.0183	0.0082	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gpa_ssDNA_30nt_gpc_seed4_model_1	4832	407	489	738	3198	3.60551103598359	3.0817421514160146	4.2184026537312285	1.2824635182446535	0.5569668292158834	1.1254950706517373	1.4394565383187032	0.48879629859336005	0.6251480315313697	4.606375222940451e-58	2.617258649397983e-57	gpa_ssDNA_30nt_gpc	4	1	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s4-m1	A-C-DNA	0.44	0.78	0.55	0	0.08	10	0.85	0.12	NA	0.54	NA	0.55	0.17	0.35	0.24	NA	0.36	0.84	0.03	0.45	0.18	NA	0.11	NA	NA	NA	0.022245	0.277069	0.18352	0.84	0.208225	0.1218	0.0133	0.0083	0.141377	0.330338	0.240247	0.45	0.245562	0.1625	0.0275	0.0486	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0.18	0.032496	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
